,Unnamed: 0,rate,text
595,596,1,It's ok
596,597,1,What borimg
597,598,1,Cool book
598,599,1,"Hideous book. I read it easily, owing to it being for babies."
599,600,1,It's really good! Harry Potter is the best series
600,601,1,"Read it aloud to my kids at their request...it’s a good book but the author is a raging transphobe, so."
601,602,1,I like this book and all series of harry porter. I have seen 7 movies of them. I like them a lot
602,603,1,DROPPED
603,604,1,"This book should not exist. It is a monument to humanity's ignorance, the pinnacle of foolishness, a disgrace in the eyes of God."
604,605,1,"This book is ridiculous. No pictures, the book has bad things. And the book is big. YOU REALLY SHOULD MAKE THIS BOOK WAY SMALLER AND ADD SOME PICTURES"
605,606,1,":)
This is a good book"
606,607,1,
607,608,1,Could not get into
608,609,1,Be best book ever
609,610,1,I did not liked it because I don't like wizards and all of that
610,611,1,4☆
611,612,1,"Rowling's writin' improved much after the first novel. We homage the collection' of her writin' outlines, which we hope join A.S. Byatt's at a collection in a research archives'."
612,613,1,😭it won't let me read this app is shit
613,614,1,"0.5⭐
Never got past halfway through this one. Hagrid kept me there that long."
614,615,1,this is for babies
615,616,1,"Although her writing is very good, the premise of her story is too spiritually unsettling to me and I can’t continue to read them."
616,617,1,poorly written.
617,618,1,"Es un libro genial, me encanta como está narrado y todo el drama que contiene, este libro me atrapo desde la primera vez que lo leí ❤️✨"
618,619,1,Rating 1* bc we hate TERFs here /3 i read this as a child lmao
619,620,1,
620,621,1,"The story was nice, but it was written with too many details, which was boring"
621,622,1,Muy bueno
622,623,1,Good
623,624,1,Toca la dulzaina...
624,625,1,Just not my thing - read it all - but it's just not me.
625,626,1,The best 😎
626,627,1,Witchcraft is evil even if it's turned to sound like it's fun. This book is dangerous.
627,628,1,"Extremely boring, extremely juvenile, I felt like the movie covered everything neccesarry"
628,629,1,"Lo he detestado.

No se el porque pero leerlo se me ha hecho una tortura, he tenido que recurrir a audiolibros para poder avanzar, y, sin duda, no seguire con la saga."
629,630,1,Ok shut up now it's so bad bruh 👿👿👿👿
630,631,1,Good I forgot i had it and just finished it.
631,632,1,I can’t stand main characters who resemeble myself.
632,633,1,"Para mi gusto muy aburrido, entiendo que a la gente le pueda gustar, pero no fue de mi agrado."
633,634,1,going through joannes books and marking them all as 1 star
634,635,1,Why can't I read it
635,636,1,i despise transphobes
636,637,1,no gay wolf yet
637,638,1,"Sorry J.K Rowling...it's just Nancy Drew and the Hardy Boys lost in the magical castle.

But, the 2nd and 3rd ones are good."
638,639,1,"Tried this book many times, Got to about 40 percent and found it so boring. Maybe its just not my cup of tea as so many love it."
639,640,1,This book just convinced me not to finish the series lol
640,641,1,Terffy Potter and the Curse of the Gender Conforming Bathroom
641,642,1,Best
642,643,1,DFN
643,644,1,100% regret reading this bcuz of the author. I read book 2 as well but won’t be continuing the series
644,645,1,"4 for the book, 1 for the author."
645,646,1,Jk Rowling 👎👎👎👎👎👎
646,647,1,Book's alright but the writer's morally bankrupt.
647,648,1,"fell asleep while reading first few chapters, never read the other books 👰‍♀️"
648,649,1,transphobe enough said
649,650,1,1.5/5
650,651,1,"I don't understand why everyone loves HP. I think they are not written well, and there are major plot holes. It's just recycled fantasy tropes done poorly. Ugh."
651,652,1,I don't like harry. He is annoying.
652,653,1,Splendid!.
653,654,1,"Dnf 20% in , just couldn't continue"
654,655,1,
655,656,1,it was so boring even the movies are boring😟
656,657,1,where are the gay people
