,rate,text
329,2,"I read this book because I was curious to know what my 6th grade granddaughter was reading as part of the required curriculum. I am also always interested in the messages below the obvious themes and plots in books for this age level since they tend to ""color"" how young people see the world. In general, the Lightning Thief captures a pretty diverse world across gender and disability and where pretty much everyone is portrayed as a fully developed character. And, although Percy is the titular protagonist, there are many heroes. However, the lack of racial or ethnic diversity is troubling, as is the clear preeminence of western civilization. Although it is only one of many books that my granddaughter will read, combined with similar themes she's covering in social studies and geography, my African American female 6th grader needs to see herself represented and included as much as any other child. So, as usual, parents for children of color need to do the extra work of correcting and supplementing the standard educational curriculum and pedagogy. Always necessary and increasingly tiring."
330,2,The book is for kids and as an adult i don't think it is that good of a read.If you are a kid then go for this book without any second thoughts . To clarify I am a harry potter fan and i have also read them as an adult(yes i was a stupid kid who didn't read any books). So if you are a kid then go for this book without a second thought you will absolutely love it i wish read it in my childhood but as an adult it was not a very great experience. The similarities to the harry potter is painfully obvious.It is also too much fast paced for me.
331,2,"DNF. The whole ""Greek myth meets modern life"" concept ought to have been fun, but it is not. There are too many characters, none of which I am made to care about. Every young main character's father or mother has a tragic back story which we, as readers, are apparently supposed to know about (I was never taught about Greek mythology in school), but the main characters themselves fail to have any personality. Who is Annabelle? Who is Percy? They are devoid of any character.

Then there was the plot. A lot happened, and yet nothing happened at all. None of the things that happened at the theme park, the camp and at the various other American locations that I have already forgotten advanced the plot. I still don't know entirely what the main characters' main goal was.

Then there was the depiction of the various villains. Oh boy. If a new character got described as ""ugly"", you could be certain they would end up being a villain, because all ugly people are bad, am I right? Additionally, I fail to understand why the writer turned Medusa (a villain) into a “middle eastern” “gown-wearing” woman. It just struck me as vaguely islamophobic."
332,2,"2.5 étoiles

Aïe je pensais pas mettre aussi peu pour ce premier tome, mais j'ai vraiment pas accroché à cette histoire.
Le 0.5 va pour l'humour, qui est plutôt réussi, caustique.

Malheureusement je pense que je ne suis plus la cible pour ce middle grade, la hype doit être passée. J'ai pas trouvé les personnages très attachants ou très développés. Alors oui ils sont jeunes mais je m'attendais à plus les aimer.
L'intrigue autour des Dieux, de l'Olympe et compagnie ne m'a pas vraiment plus. J'ai trouvé ça brouillon par moment.

Le rythme est lent, alors que les personnages sont, dans pratiquement tous les chapitres, confrontés à un nouveau monstre ou une créature à battre. C'était trop fouilli et on se perd par rapport à la quête principale. L'auteur a voulu mettre plein d'action mais ça rendait le tout instable et le rythme brouillon.

J'avoue qu'arriver à la fin je n'en pouvais plus, il m'a fallu plusieurs semaines pour finir car je n'avais pas envie d'y retourner. Les derniers chapitres ont été lus en diagonal 😩
Je ne sais pas si je lirai la suite, en tout cas si oui, ce ne sera pas maintenant. (Pourquoi est ce que j'ai acheté la saga en entier ? 😆)"
333,2,"no because what made you think this was 4.30? Is it because it read well or was it because it was nostalgic? Is it because it’s the bones of Harry Potter wrapped up in subpar wrapping?

Do I understand that most writing is the same story over and over again? Yes, I’ve read How to Read Literature Like a Professor. I went through that. But this felt waaaaay to close for comfort. This felt like someone trying to ride on the tailcoats of another series and make their money off of it.

The book went by way too fast for the gravity of the events that went down. And don’t even get me started on the Medusa plot — she wasn’t dating Poseidon, he raped her. She wasn’t running off to see her boyfriend. You’re saying you can write a kids book with a bunch of “half-bloods” who know their parents sleep around quite often, talk about a 12 year old slaying and BEHEADING someone, but the rape thing is too far for a kids book?

And the idea that the gods are always falling for the same things as the myths was silly to me. So you’re saying that everyone KNOWS the myths and tales but the gods aren’t capable of seeing these same traps pop up over and over again? Give me a break."
334,2,"2 stars = it was ok.
And it was, really - but that's just it. It wasn't good or bad, just meh. I knew very little about greek mythology going in, but I knew enough to be able to predict every single thing that happened in the book. No surprises, no plot twists. It was so all over the place too, they were attacked every five minutes. I know it's written for kids, but that's no excuse, we shouldn't dumb things down for 12 year olds (most of the ones who read are smart anyway.)
The thing that annoys me the most is how detailed these fucking descriptions are, and how bad Riordan is at using adjectives and adverbs. He oversimplifies and over-explains everything to the point of me wanting to rip my hair out, the rest of the writing is just dull and flavourless. I've heard it gets better in like book three, and I gave City of Bones 2 stars too, but I still decided to read the entire series, and it has gotten better. So yeah, we'll see. Wasn't that impressed by this one though, maybe I'm not really the fantasy type."
335,2,"Percy Jackson is a troubled 12 year old boy who is trying to find his way in order to make his mother proud. He has behavior issues in school and tends to hang out with a weird crew of friends. To his surprise, one day, when he realizes his best friend is a satyr (a man with goat ears, tail, legs, and horns), his world gets flipped upside down when his world becomes engulfed with legends. Percy's world becomes full of satyrs, centaurs, and The Olympians (Greek gods).

Although I did not enjoy the book myself, I think that it was well written for the audience that the book was written for. I think that students (3rd-8th, maybe older) would be able to relate to Percy in the beginning of the story where he is a troubled student, trying to make his mother happy and stay out of trouble. Percy would be a role model for students who can realize that there is a world waiting for them outside of school. Percy still attends school and does his adventuring over the summer months, but he still gives the influence that school is still important."
336,2,"I chose to read this book because this novel is my little brothers favorite. I had also read half of it in 6th grade. I didn’t remember much so I wanted to refresh my memory on it. I needed to read 12 books of my choice in my class so I picked this as one of them. I would recommend this book to the younger age who are interested in Greek mythology.

How I would use this in a middle school classroom is to have it as a selection on my shelf. I don’t think I would make it a must read but it is something entertaining for both boys and girls. Many novels that a class may read don’t always interest boys due to them feeling most plots are mushy. I know that is what I experienced with my guy classmates in school while hearing their opinions on books we had to read. I feel this book will appeal to lots of students.

Content warning
Drugs/Substances: Percy’s stepfather drinks
Sex: Reference to Gods reproducing, nothing detailed
Language: Nothing
Violence: There is quite a bit due to the action in the novel and plot overall"
337,2,"I realise I am not the target audience but I have read middle school books that were still simply good reads. Also, I lack the nostalgia factor, since I have never read the books before.

The story is interesting enough but the book is just... so slow... and unrealistic... and I am not talking about Gods etc. but a 12 year old who doesn't even cry once despite all the things that were happening. A 12 year old who was never trained properly but is better than all the kids that have been in training for years? And despite the daughter of Athena supposedly being wise, it's Percy who comes up with most plans... uhm... ok...


I hope the next books might get better.

Well, I DNFed Harry Potter 1, so it's got that going for itself."
338,2,"2 Stars means “It was okay”. That’s all I can say about this book really: it was okay...

For a book where the protagonist is a twelve year old, it surprised me how mature he was at some points. Don’t get me wrong you never forgot he was twelve but when comparing him to the twelve year olds I know in real life, he made mature decisions and put others before himself.

The book did have some plot twists but some of them I saw coming a mile off - probably comes with the fact that I’m about 15 years above its target audience. But it was, overall, a pleasant(ish) easy read. An okay book.

I’ve have actually read this book before a good few years ago and straight afterwards I’d added it to my Not Interested pile and never looked back. However, I recently read an article on series of books where the first book is the worst but they get much much better and I thought to myself “I must give all these series a go”.

And so I did and here I am, rereading this first book so I can continue with the series to see if it gets any better. Wish me luck."
339,2,"I liked the movie more. Oop don’t attack me.
I’ll be honest I was bored during the majority of this. I didn’t really connect with the characters at all but that’s probably because they are 12. The plot was all over the place. Only thing I liked was how Riordan made it seem ok and cool to have ADHD and dyslexia which I bet made a lot of kids feel better about themselves. I really should have read this when I was a kid not a 19 year old. But like, I enjoy kid stuff so I don’t understand why it’s not hitting as hard as I thought it would. This series but YA would fuckin slap. Anyways I’ve got the rest of the series to go so maybe it’ll get better.
Grover was a pussy. He needs sass like in the movies.
I understand now though why the Percy Jackson fandom HATES the movies so much tho because it basically completely strayed from the book. If that happened with a sarah j maas adaption I would puke and have a fit. Buuut still I preferred the movie way more. We’ll see how the next book holds up."
340,2,"Maybe I'm just past the age where this would be a defining series, but I simply do understand the popularity of the PJO series, particularly within my own peer group.

From the writing style, to the predictable twists (minus the unnecessary last chapter that felt like Riordan simply forgot about the last part of the Oracle prophecy until it was almost too late), and the sheer unlikability of Percy himself, I don't get it.

I have been urged to continue at least the first series, however, and I have considered doing so. Again, I may simply have missed the opportunity to read this book at the right time. Many readers my age are as obsessed with this series as they are with series like Harry Potter, and I had hoped that I would at least find some enjoyment in the Greek Gods and some sense of nostalgia - unfortunately, I was wrong.

My main concern with this book, however, is the way it is written. I very much did not enjoy having Percy speak directly to me through his narration. It was jarring and unnecessary, and brought me out of the story rather than assisted in immersing me in it."
341,2,"Well, at first I was seriously thinking about quitting reading the book. It seemed like it was written by a little child and the plot was really silly. But I got over it and convinced myself to go on. The whole thing continued to be boring and unenjoyable till the moment Percy got to the Underworld. Then it all became a bit more interesting, but still nothing I would seek out. Maybe this book just wasn't made for me.
Despite all that, everybody says that the latter sequels are better, so for a second I played with a thought of reading the next book, but than I came to my senses. NEVER GONNA HAPPER!
Regarding the movie, I think that this is one of the very few cases where the film version is actually better. It was more thrilling and by making the characters older and giving them more opportunities to do stuff (like driving a car) it made the whole thing simpler and more elegant. Besides every book/movie needs a good ship and it would be quite weird shipping twelve year olds."
342,2,"This book really is not my taste, not even if read this when I was younger (as I was horse crazy and rarely read other books). I'm happy that these books appeal to so many young readers, even though I don't like some of the popular authors I love how they bring the magic of reading to so many people. Most of the time I was bored reading this, and I got annoyed at some of the plot/actions of the characters. One part was if Percy's mother knew that he is in danger why not send him to fighting/fencing classes, or anything would have been better then nothing. Percy also didn't seem too sad about someone close to him dying. And then the ending... How they were going to wait until after the summer before doing anything about... You know who... Like the danger will wait until they were ready to go on their next quest. I'm glad I finally read this though as know I won't feel tempted to buy the whole box series (like I have a few times) and guilty for not trying to read them."
343,2,
344,2,"2.5 STARS

""If my life is going to mean anything, I have to live it myself.""


it was my first time reading this. i didn't watch the movies nor was i familiar with the story, so this was all raw for me. as a middle grade book, it was fine. it was solid. nothing really blew me away. i predicted all of the plot twists, sadly. i know i shouldn't compare this to , but i couldn't help noticing the similarities between the two. like, they're VERY similar.

i know i would've liked this even more as a child. but regardless, it was charming. the characters were likable and the Greek gods were interesting. hoping the next books will be better though."
345,2,"(light spoilers? not really, I just briefly discuss the plot)

I have had this book since I was in elementary school. I would always read up to the pink poodle chapter, and then stop, never finishing it. I am now 19 going on 20 and I decided to read it to see what the hype was all about. I have to cut it some slack because it WAS a lower level read but I think the way it was written could have been a lot better. It seemed to just repeat the same events over and over again and the foreshadowing was so clear, I always knew what would happen next. I think the plot was so interesting and had so much potential that was wasted. I wish the scenes where he is discovering his powers had been more descriptive and enticing. It would have been fun to look more into Annabeth and Grover's powers as well.
I heard the writing gets better as the books continue and as the kids grow up, so I will be reading more of the series."
346,2,"""Percy Jackson and The Lightning Thief"" by Rick Riordan is set in a world that immediately captured my interest. However, I found the writing style and storytelling ability of the author pretty mediocre. While the book's intended audience of children may not have noticed, I as an adult reader found the characters to be onedimensional and often acting irrationally in many situations. Additionally, the story lacks a ""wow"" factor that would elevate it to greatness.

Despite my disappointment with the first book, I was surprised to find that many adults raved about the series. I suspect this may be due to a sense of nostalgia or a fondness for the setting. I will reserve final judgment until I've read more of the series, as the main characters may become more enjoyable as they age and mature. For now, however, I can only give 2.4 out of 5 stars, as I appreciated the concept and setting, but was not satisfied with the execution and writing style of the book."
347,2,"I think this was more of a i’m the problem thing and not the book but I just couldn’t get into it at all, I think this is the longest it has taken me to read a book since I started reading. I understand that this is like a kids book and I don’t know if I just went in with high expectations because of everyone else loving it so much but I am going to try and eventually continue the series and hopefully I will start to like it a bit more. I feel like this is one of those times that if I had read this when I was younger or even 2 years ago I would have liked it at least a little bit more, so maybe it was a bit of a right book, wrong time sort of thing but yeah I just really couldn’t get into it and by the end I don’t even know if I was actually reading anything because I was so bored.

It’s not even the fact that it’s Greek mythology because I did like the the Greek mythology side of it, I think that’s the only reason I gave it 2 rather than a 1."
348,2,
349,2,"My son wanted to read at age 10, but I read it first. This book contains text that isn't age appropriate until at least your child is 12. For instance: Gods having dating mortals. There are a lot of moral issues embedded in this book that I think it is a bad influence on younger readers. Especially if you are an atheist like me, the ideologies of this book infringes on my beliefs and my children. I do not want them to be influenced by the ""gods"" in this story. Additionally, my son has ADHD. In this story, those who have this conditions are demigods. This book ridicules my son's serious disease and the challenges that go with it. Why get my gullible child's hopes up that ADHD may be a miracle for him when he is suffering already?

As for the story, it was alright, so I am giving it 2 stars."
350,2,"It's field trip day for the middle school and Percy Jackson has a strange super-human encounter with one of his more hostile teachers. This is just one of a long list of his public school struggles, as an overall misfit with an irritating home life, few friends, and an vague understanding of his parentage. We're not far into the book when Percy finds himself at Camp Half Blood, and there he begins to put the pieces together relating to the origins of his strange and unpredictable powers.

For me personally? Big 'MEH.' It just isn't my genre. But I will say it was pretty well-written, not boring to listen to, relatable for the tweens and teens, a clean and entertaining read. Oh, also it bugged me greatly that the chapter titles basically told you exactly what was going to happen in that chapter. :o|"
351,2,"While reading this book I wasn't as interested and engaged in the book as I thought I would be. I think this is for multiple reasons. First I didn't like the character of Percy as much. I didn't like the typical hero he is and how cliche some parts where. I have heard a lot about this book and how good it was but I don't think it met my standards. I think this was because this book was meant for younger people in general. I think if I read this book a couple of years ago, I would have enjoyed it more. The basic story was bland and I thought it could be more interesting. I think if I knew more about Greek mythology, I would understand more of the book and hence understand it more. I may read the second book of the story to see if it was just the first book I did not like. I am having high hopes since many of the books in the series are liked by the majority of people."
352,2,"I knew I was in trouble here when the book started glorifying “western civilization,” which gave me some slightly-creepy coded racism vibes. I enjoy Greek (and other) mythology, usually, and this book did hold my attention well enough in the latter half, but even aside from the fact that this is a (middle grades) children’s book, I was less than deeply impressed. It felt like an attempt to capture the trappings of Harry Potter without the narrative skill. I liked the representation aspect, the spinning of traditional “disabilities” into the harbingers of super powers, but I still couldn’t like the characters that much. And although the “odyssey” aspect of the book felt appropriate to a Greek myth universe, and the ultimate reveal was age appropriate for middle grades readers, these were not handled in a way that felt particularly compelling to me."
353,2,"As a kid, this series of books were probably just my favorite thing ever. The mythology aspect intrigued me so much, and the characters were well made. But looking back on it, the writing in these books is crap. Half of the “mythology” in it is made up by the author, and it’s just so damn repetitive. Let’s start with the writing. The only way the author can ever creat anything like suspense, it’s only when one main character is keeping something from another for no damn reason. Next the myths. What the frick is the mist? If you read actual stories from mythology and go into these books, you will find way too many discrepancies. I’m tired rn so I can’t think of the other crap I was goin to say, so I rate this book a g for good when you were really little and couldn’t tell good from bad writing but now it sucks."
354,2,"Honestly, I didn't like this and I was hoping to like it more but it was more of a children's book than I was expecting. I have the whole series on my shelves so maybe I'll try and read the remainder of the series at some point but I'm glad I read (listened) to this.

This moved way too quickly and it was great to see so many Greek gods but by the same token and I get that this is a kids book so it needs to move quickly but by the same token it would've been good to linger on these gods for a while. I also think the narrator was annoying but that's not really the book's fault, it just took away from my enjoyment.

Maybe I need to try the YA series but I've got a weird taste in my mouth now from reading this. I think I would've loved this growing up so it's a shame I missed out on this."
355,2,"Okay, so I really wanted to like this book. I think I would have if three things had been different:

1. If I knew anything about Greek Mythology. I only recognized 3 names total, and the author didn't explain anything about the ones I didn't recognize. I think they wrote it for people who already know and love Greek Mythology, not people who come in clueless

2. If I was younger. The writing style was very basic. Maybe it would have been better if I hadn't read a super well written adult level book right before?

3. If the kids had better attitudes. Their snarkiness and disrespect for adults and for each other really bothered me (that's something that always bothers me in kids books, though)

All that said, I can see why kids who are into Greek mythology really love these books! They're good, just not the books for me."
356,2,"Two stars for the star of this book, Annabeth! Thank you for making this book bearable, but just barely.

The writing and the plot didn’t bother me. I thought they were good! What did bother me is the uncomfortable ideologies present in the story. Sexism, ableism, American nationalism.

I felt like I was sold the idea of an epic journey, not a cross country road trip with the occasional Greek monster.

I feel like the Greek mythology elements were also pretty… basic. It would have been interesting to see Riordan’s own take on Greek myths. Why the heck couldn’t Mount Olympus stay in Greece instead of a floating mountain cap hovering over New York because Western civilization is strongest in America or something? I guess that’s technically Riordan’s take on Greek myth… maybe I’ll take basic after all."
357,2,"Probably should’ve read this a few years back as it’s meant for a younger audience, but reading it now after I read mythological-fiction books such as Circe by Madeline Miller or basically any other unrelated, well written book, this was quite disappointing. It took me way too long to force myself to read since I got the whole plot halfway through. Though I should probably say that if you don’t have any knowledge of the myths beforehand that might not be such as issue for you. Even if the author can’t stop themselves from foreshadowing literally EVERYTHING all the time. Haven’t decided if I’m gonna read the next book. Just so you know if you’re looking for something like Harry Potter this could be nice for you but it’s just a kids book so don’t get as hyped up from the internet as I did about it because it’s just disappointing."
358,2,"Did you know this is not good if you didn't read it as a child? I don't begrudge anyone who has liked this since childhood, but I will not be able to adopt it in my life now.

Engaging enough that I want to know the plot of all the other books but I actually find the whole concept has aged very poorly and honestly feels offensive--to bring Greek mythology into the present and basically assert ""Western culture is good and correct and true"" and to not even grapple with the inherent racism of that, not to mention the more pointed references about WWII and the fact that Thomas Jefferson is someone who judges your soul in the afterlife ... it's giving the ick. I hate when books try to flit over the oppression of real people by making their white characters live in some loophole fantasy world.

Really wish I could have liked this!"
359,2,"My 11 year old son loves this series. He has been begging us to listen to it as an audio book in the car. We just finished it and while I love that it got him excited to read, I wasn't the biggest fan. It bothered me that there was so much sarcasm and sassiness between characters, lots of negative teen attitudes, and portrayals of dysfunctional families. It just rubbed me the wrong way. And while my kids loved that there was so much action, it kind of bothered me that each chapter they were facing a new monster to fight. It was exhausting! But, my kids liked learning about Greek mythology so I guess that was the one redeeming quality. My son has read the entire series, but I don't see us listening to any more of them in the car."
360,2,"I'm reading these because my daughter is hyped up about them. Honestly, finding them dull, the writing isn't great, it's all very derivative. I did like the idea that his being ADHD / dyslexic was a symptom of his half blood. Other than that - I really didn't like Percy, he's so freaking oblivious. It feels like the Harry Potter books again - here's a makeover of ideas that have been written better by other authors in the past, this time pulling on mythology rather than fantasy literature, that at least it gets the kids reading, and I rather expect there's fanfic out there that's better than the original. But it's making my daughter happy that I read it, and in exchange I'm getting her to read some good stuff, so that's worth it."
361,2,"I started reading this book with very high expectations,thinking that it would be as good as the Harry Potter series. Because they too are about an eleven year old boy and was originally written for young children.I heard some booktuber gushing about it and saying how much they loved this series so I decided to give it a go,but was totally disappointed.

I’m not saying it’s bad but I think if I had read it back when I was 12 to 15 myself, I would’ve liked it a lot better but now at 24 I’m just too old to be reading this and I have to say that,sadly,I did not enjoy it or like it a lot.I did watch the movie a few years ago and liked it very much,and I ha e watched Clash of the Titans and that movie was incredible so the book just couldn’t impress me."
362,2,"I read this aloud with my son and while we enjoyed it together and wanted to read to the end, I have to say there wasn't much of this book that felt really original or truly well and/or compellingly written. It took me a long time to get on board with Percy as a character, the mom instinct in me wanted to run away fast and read something with more depth, something more classic. I'm not feeling the pull to read more of this author's work at all, but for my son, I would of course; still...I think we can reach for better writing. I will say learning more about the Greek gods has always been something I've wanted to do (my son is really enjoying his Greek gods unit in school) and this certainly got me thinking about that."
363,2,"-1.5 stars- I truly thought I would love this book because it integrated Greek mythology which is really appealing to me, but I was fooled due to the high ratings. I didn't particularly like any character, nor was I interested in what's going to happen to them, half of the time I was reading this book I was reminded by Harry Potter, even though I didn't read the books, it felt like Percy was similar to Harry in some ways, but what disappointed the most is the way Greek mythology was portrayed, it felt too americanized..Everytime the author would describe a certain God I didn't feel its awe it seemed just like a regular person. I honestly wanted to read the whole series but unfortunately I'm not going to continue with it, due to my disinterest in knowing what's going to happen next."
364,2,"I enjoyed reading most of the popular teenage fictions like Hunger Games, Harry Potter and Divergent series but this just wasn't it. I picked up this book because I wanted to see when is it suitable for my daughter to start reading this series and because of the high ratings, but it was such a disappointment. I think the author was trying to build up mysteries in the storyline and want to unravel the pieces for later but the way it was narrated was just kind of annoying. Like the characters that Percy encountered will lead up to a question and just walks away or disappear without finishing a sentence. I can see my kids enjoying this series when they come of age or if I'm 10-15 years younger, but I just dont think this is for me."
365,2,I didn’t really care to much for this book. This book is about a boy name Percy Jackson who is sent to this camp called camp half blood were people with powers are sent. During his adventure he fights creatures and gods. In one part of the book he fought medusa in a fast food restaurant. I didn’t like this book because I thought that him just fighting demons was that interesting and I would have preferred it if he had been fighting criminals. The part of the book that I found interesting was the beginning when he is at a field trip at a museum and he had gotten in trouble with his pre-algebra teacher named Mrs.Dotts and she disappeared and everyone told him that there was never a Mrs.Dotts.
366,2,"Why does this book have so high ratings?
I didn't really like this book that much... It felt like a bit too much of a roller-coaster which was also really predictable after like 2 incidents...
The trio ( which seems very similar to HP) keep meeting people who they think aren't monsters but are always monsters or gods.. There is no element of surprise after 2-3 such incidents..
The book seems like someone wanted to educate people about Greek mythology and wrote a story about it...
Even the prophecy unfolded in a very predictable way...
Even the writing was very informal and offhandish....

Maybe I read the book at the wrong age... It's meant for YA audience and I am in late 20s.. but I really didn't enjoy the book as much as reviews suggest..."
367,2,"Usually, when i give two stars i give two stars because it was a bad book but it had that one redeeming quality... With this one I'm pretty sure I've read it multiple times and i still don't know if i could tell you how it ends.
It's a children's book written for children probably for twelve year old's if we go by the age of the hero, so it's no shock that when i read this for the first time as an adult I was a little under whelmed.
As someone who isn't super into mythology I think this book just wasn't for me.
I don't think It was a bad book... I just don't think I'm the demographic they were shooting for... my bad.
But i will say, his love of all bright blue foods is one that is very relatable to me."
368,2,"Well, this was the biggest disappointment in a long while. So many people love it, so I had great expectations, and the book is well written and easy to read, but... I don't think I've ever come across such an idiotic protagonist before. All the plot twists could be guessed from ten miles off, and were foreshadowed constantly, making Percy and his friends seem profoundly stupid for not figuring a single one of them out. Plus there are hits like temporary fridging, the ever-lasting concern with ""Western civilization"" (and of course Olympus is in New York, God forbid anything at all important was ever outside the US) or the casual reminder that women in niqabs aren't to be trusted because there could be anything under there!"
369,2,"now i would say that if i was a kid i probably would have loved it, but that’s not true. I was never a percy jackson kid. i believe i read this book in fourth grade, but never made it to the second one. that being said, as an adult, turning world war ii into a fight between greek gods feels so antisemitic. the humor wasn’t for me. percy really doesn’t have any genuine reactions to any form of trauma. special snowflake shit. also — this western expansion imperialist bullshit was really icky to me. the american setting felt off (shout out to the stl arch i see every day on my commute) and the idea that the gods just came to america in cartoony stereotypical fashion was… sad. plot was repetitive."
370,2,"This book was okay. Nothing outstanding or terrible about it.
I thought that the way he reacted to his mother's supposed death at the beginning was weird. If he truly thought she had died, regardless of whether he got her back at the end, I would think he'd be a little more distraught.
I also wasn't a huge fan of the writing, it wasn't very engaging, and even my eleven-year-old brother, who I was reading this with, wasn't very impressed by it. We'll be reading the second book because we already rented it, but I don't think we'll be continuing after that one unless it ends up being a huge step-up from the first. Even as someone who adores middle-grade fantasy, I don't really understand this book's popularity."
371,2,"So. Much. Passive. Voice.

It's an obvious attempt to cash in on the Harry Potter franchise, but with a Greek god flavoring. Prepare for dozens of name-drops, because every member of the Parthenon *must* be mentioned. The story never really finds its heart, either due to the cast or the writing style of the author.

For a twelve year old boy, Percy is a bit too mature and too nonchalant about his lineage. The kid finds out he's the son of Poseidon and doesn't make any juvenile water pranks?

And why does everyone have the exact same personality in their dialogue. Zeus, Grover, Annabeth... None of them sound different from one another.

It's just ""meh"". Maybe I'm so unhappy with it because it could have been so much better."
372,2,"Okay... so I may be too old to appreciate this book properly.
usually I'm a fan of YA fiction because it doesn't have traumatic assault scenes and still usually has awesome plots and intriguing characters.

I didn't really feel that with this book. I felt that there wasn't much plot, and the author didn't trust me with complex ideas or difficult problems. Just straightforward action. It really felt like it was written for the big screen... but unfortunately they bungled that as well.
I first saw the movie... which was meh. Then everyone said the book was better, so I tried that... and meh.

If you like action, teens being teens, thin plots, and Greek mythology out of context, this is the book for you!"
373,2,"Don’t hate me…

I’m sure it is a much different experience if you read it when you were younger and are reading again for nostalgia. But reading for the first time at 32, I found it underwhelming. I chose it because I saw so many people recommend it if you loved Harry Potter (which I read at 30 and absolutely loved). It just doesn’t have the same feel as HP though. It reads much younger, even though he’s actually older than Harry. I liked the take on mythology, because I know very little about Greek mythology and this simplifies it to where I can understand it. Other than that though, I was bored pretty much the entire time and wanted to just hurry and get it over with. Haven’t decided whether I’ll continue the series or not. May just save it for when my child is old enough to enjoy it."
374,2,"I picked this up because my partner recommended it.

It is an epic tale, I must say, but the writing style is aimed towards children, and I can't get past that.

The bulk of the book was Percy and his friends getting themselves distracted on their quest and running into trouble. It felt like useless parts that didn't need to be included, because it didn't contribute to the main mission that they were on. Not only that, but it was all tell, and no show (which makes sense for a kid's book, but it wasn't particularly immersive).

Despite this, I'm going to read the second book because apparently it gets better. If the writing style doesn't improve, or if I don't see any merits to it, I wont be reading the third."
375,2,"Not my cup of tea. I do not like mythology or fantasy. I am also older than the intended audience. I can see why the tween group would like an adventure story with monster slaying in it, though.
Beyond that, the book is so flawed. I do not like how the evil characters are ugly and the good characters are physically attractive. I know some of this is from the Greek mythology stories. There is no reason this could not have been changed. Ares did not ride a motor cycle in Greek mythology.
I found the plotting and character development weak. There is great children's lit out there with excellent writing. Percy rarely had a plan. Things just happened and problems were resolved on the spot."
376,2,"The writting style wasn't the level that I'm used to and was very simplistic, almost as if meant for someone who doesn't know english so well of a young child. However the story line as great and a HUGE step up from the movie. I watched the movie first and then the book and I'm really mad at how they completely disregarded the entire book when making the movie. Right now I'm also reading the last book of the Harry Potter series and I must say I prefer them but I'm also more familiar now with the characters there and the world, so maybe I'll soon feel like the Percy Jackson world is also like a family to me as I go on in the series."
377,2,"I am kind of frustrated I feel this way about this book. I had a hard time finishing it. The fact that I saw the movie first plays a lot in the fact that I don't care as much as I would like about the first novel of the Percy Jackson series. Of course, I will give The Sea of Monsters a chance. Part of my enjoyment was ruined by the fact that I knew the ending to The Lightning Thief.

I don't think the story has a lot of depth. And I didn't like the characters nor their humour. This whole prophecy thing got me yawning.

I hope the second book gets me more excited about Percy's adventures, because I remember LOVING the movie."
378,2,"When I was in High School, I read this, thinking it will be a superpowered teen with Greek Mythology themes. It is exactly that, but I found some scenes uncomfortable. There is a part where the character is introduced to the camp of demi gods, and they are all children of various gods, and they're stereotyped that way. Needless to say, the evil gods were given evil/bully children and the nice gods had nice descendants. IDK why exactlythis made me stop the book, but maybe it was also the quality. I guess the fight scenes weren't that thrilling, either; just the typical fighter teenager set up, most of the book revolving around monsters that have little to no characterization."
379,2,"I am not blind - I can see that the average rating for this book is 4.23 stars, but here are the reasons why I thought The Lightning Thief was not that great. Number some, the reader needs a lot of background knowledge of the Greek Gods and Goddess, and there are so many mentioned, it was confusing to keep track. Number two, the fantasy of this novel just didn’t hit a higher note like Harry Potter or The Hunger Games did for me. Number three, it’s very unlikely Percy can find his way out of so many dire situations, and he does. That’s bogus! I admit, there were some clever scenarios, like the Lotus Hotel and the trip to Hades, but overall it left me wanting to read my next book."
380,2,
381,2,"2.5

I'm pretty sure I would have liked this book so much had I read it when I was around Percy's age but as an adult, I found it to be pretty ""meh."" This world isn't super interesting to me, the quest that took place in this book was also kind of medicore to read about. I don't want to blame it completely on the target age audience for this series (middle grade) as to be the reason why I was just ""okay"" about this first book because I am a huge fan of middle grade in general. Overall, I will continue on with this series because I heard it only gets better but I can't say I was blown away by this one."
382,2,"Elég halovány Potter-ripoff. A szereplők legtöbbször idegesítőek, a nyelvezet nekem nagyon-nagyon amerikai volt (ami persze érthető, csak nehezen szoktam meg). De a legnagyobb problémám az volt vele, hogy ez nem egy sztori volt. Csupán egymást követő random események, amire a szereplőknek minimális ráhatása volt. Mindez azért sajnálatos igazán, mert az írás maga élvezetes lenne, jó az író stílusa, csak az eredetiség teljes hiánya és a gyengén megalkotott szereplők rengeteget rontanak rajta. Feltett szándékom volt, hogy az egész sorozatot elolvassam. Egyelőre nem mondtam le róla, és nagyon remélem, hogy csak a kezdet volt ilyen döcögős."
383,2,"Started off moderately interesting but by page 41 I was over it. I can buy a lot of stuff in literature -- note that I love the Harry Potter series and the Lord of the Rings trilogy -- but Greek gods actually being real in our world? Absolutely not.

Bumps too clumsily against my notion that there's only one true God who created all things, who wasn't made in the image of man, but made man in his image. I don't see the point of gods who are essentially flawed humans with unlimited powers, who are capricious and selfish and live forever.

The illustrations in this edition are beautiful, by the way."
