,Unnamed: 0,rate,text
10,11,1,
11,12,1,"Audiobook, listened to with my two kids.

The reader for the audiobook did a mediocre interpretation. His two accents can be described as sepulchral or yokel. Greatly disliked.

But the media form is separate from the book and has nothing to do with the author or the story he intended. So for the actual story, I was disappointed by the mosaic of Greek myths and characters being puttied together thickly with plot convenience and thin characterizations. The three main protagonists are often characterized as smart, tough, etc. but it takes them for-freaking-ever to cotton on to the many monsters who are trying to kill them. It's like they wander around all ""doodly-doodly, naive demi-god over here, doodly-doodly"" as some sort of Scarlet Pimpernel act. Except it isn't. They are actually always dumb enough to get caught but luckily smart enough to escape.

Ideological issues:

1. The book goes off the premise that Greek myths are actually true, and the Greek deities and monsters actually exist. Fine, I can suspend disbelief. But then the book relegates the last 2,000 years of scientific discovery to humans seeing what they want to see. ""The earth doesn't revolve around the sun, as science has proven and scientists have been silenced for in ancient times. No, it's totally a god and magic.""

2. Faith in the gods is revered, and blind faith makes you a hero.

3. White-washing the myths. Medusa was not Poseidon's girlfriend; Poseidon forced her in the temple of Athena, for which Athena punished...wait for it...Medusa by changing her into a Gorgon.

4. The Camp's name. Half-Blood. Is that a good idea do you think? At least ""muggle"" is a made-up word. Half-blood is a real pejorative term that I think should not be thrown around.

5. All the gods are dead-beat parents. Percy Jackson loves his mom, but she's been just as bad as all the rest. She married a guy for his smell even though he is abusive? Because it protects Percy? What, no.

Victim mentality, only one possible choice, etc. run rampant in this story. And that's a shame because the point of the Perseus story is that you can make your own choices in life, and you can defy fate and the gods."
12,13,1,Bruh.
13,14,1,"I was all set for a fabulous fantasy series, armed with the first 4 of Percy Jackson's adventure books, courtesy of my brother, the fantasy fiend (though I've been one too since my teenage years). I thought the Olympians series would be a cross between Harry Potter and the Amulet of Samarkand. I was gravely disappointed. I admit part of it was the characterisation of my zodiac sign, Aries, as brutish ugly warring types. But fine, I can be all of those things. There were more serious problems with the first book (and no, Maher, I'm not reading the rest).

The obstacles had highly simplistic solutions. Cerebus, the 3 headed dog guarding the gates of Hades, can fobbed off with a rubber ball. Charon, the River Styx boat guard, with money. Etc. Our hero Percy, a demi-god, son of Poseidon and a human, displays no wild Harry Potter intelligence. A certain humour, yes, but nothing even close to Bartimaeus's footnotes. His only motive is finding his (beautiful kind ie perfect) mother. Bo-ring.

He is accompanied on his quest by a dorky buffoon of a satyr and a beautiful wise daughter of Athena. Hello, utterly shameless Harry/Ron/Hermione derivative? And how is a quest this important (preventing war between the three most powerful brothers and gods) entrusted to an untrained half-blood? Oh right, a prophecy. I'm sorry, but that's not good enough.

I kept finding holes in the plot that annoyed me. For eg, when they encounter an eccentric woman, there's this thought Percy has:

""Only later did I wonder how she knew Annabeth's name, even though we had never introduced ourselves.""

Immediately, I thought, oh they're not going to find out who this person is b/c he's STILL wondering later how she knew. Of course, a page later, it's obvious because she's Medusa, Poseidon's ""girlfriend"" and bitter at Athena for breaking them up and turning her into a snake head. They all know perfectly well why she knows. So why, Mr. Riordan, did you write that line? I know you're trying to point out she knows their names mysteriously at first, but it's not so mysterious a second later. Or how about when Ares smuggles something with Percy, and oh so conveniently ""worked some magic"" to make it appear only when it was exactly time. Maybe that's possible in this Olympian world, but then *work* the plot and background information so that the reader understands and believes it when it happens.

I knew by Percy's first early vanquishing of a monster that things were going to go easy for him the whole book, that no supposedly insurmountable problem would foil him for more than a few pages. This was also obvious by his convenient knowledge of all the ancient Greek stories when it's useful for him to know them. This is again something that could have been easily set up in the beginning where he's shown floundering in every school subject. Um, even Latin and Greek. So then how did he learn all that? A genetic disposition?

Anyway, the one good thing is that the plot moves briskly so it's an easy read. On an unrelated note, I hope someone out there writes a series using the Hindu gods and humans and a quest and so on. Then, even if it sucks, at least there'll be brown people and brown customs in it."
14,15,1,"I didn't get very far in this book before I set it down. The premise might have worked out to be interesting, I didn't read enough to know, but the narrative style was extremely annoying. Every page grated on my nerves. I could only endure one chapter.

Also, I felt that the book was very poor at creating dramatic tension. The main character has a confrontation in the first chapter that is told in the most mundane way possible, even though its supposed to be thrilling."
15,16,1,"It's not that I didn't like it. It's that I strongly disliked it. I kept thinking, ""I MUST have the wrong book!"" But I did not. I am utterly confused why any adult would enjoy this book. I thought it was extremely painful. I read to page 123 and I refuse to read another page. Simple, Harry-Potter want-to-be, tries to be humorous but is not, I could have written this book in 4th grade. Do NOT recommend."
16,17,1,"Might write a review about how bad this is at some point. Maybe.

Who knows though. Could happen. Not sure if there is a point though. If you like this kind of book, you're going to read it anyway, regardless. If you don't, maybe you won't.

Tricky."
17,18,1,"this book was BORING!!! this is most definitely made for kids... the writing was bland.. did not even feel nothing for the characters whatsoever!

This middle grade is loved by everybody but sadly it wasnt for me."
18,19,1,"I honestly was very, very interested in the book when I saw it for the first time. “Some dude snatched Zeus’ thunderbolt?” how cool is that? But it also occurred to me that on the day I took this book to the cashier, I felt a strange feeling that I shouldn’t splurge my dough on it. I saw a fat kid, noisily whining and pulling his parents’ hand to the bookstand and tried their best to convince them to buy them one and mum was just shaking her head and said, “No honey, I don’t think you want me to spend $8 for you to reread Harry Potter.” And there she pulled the kid with his both eyes yearningly fixed on the book. I was sure he might cry in any moment. I watched the mum and was amazed how people can be so unbearably ignorant. However I put the book back in the shelf and picked another book then walked wistfully to the cashier. Little did I know, the mum is right and my conscience was sending me the right signal to leave the thing alone.

Every day ever since, every time I heard thunder growling, my thought flying straight to that damn book. This is starting to put on airs, I thought. So one day, lunch hour, I went from my office to the nearest bookstore to get a copy. The errand easily became a quest. It was sold out in every bookstore in the area. It seemed the book had successfully appealed to every kid in town therefore the copies of The Lightning Thief was brutally thieved by a legion of little devil thieves. With empty stomach I went back to office empty handed, wasted (because of ghastly Jakarta traffic), and bloody angry. I was angry good, yeah. Then I heard the growling sound of thunder, like the universe was mocking my calamity of the day. So I went to the toilet and screamed as loud as I could: “I HATE FAT KIDS! I WANT MY LIGHTNING THIEF!” Almost surely the guy who’s shitting generously inside the room in the toilet had no idea what the fuck I was getting at and I heard a loud “plonk” when I was about to leave the toilet.

So I dedicated my Saturday and embark on an against-all-odds quest to find The Lightning Thief. I went literally everywhere in Jakarta, but simply they only have the book two to five without the one. While I was driving, the weather was getting thundery just like a bad omen. Then I gave up. The quest failed, the fat kids won. I hate fat kids ever since.
Just recently, I gathered up with my big, big family (not just my mum and my brother but also with my grandpa and ma and the entire range of my mum’s siblings and their kids which sums up to 20 plus in total) for the New Lunar Year. Then I met some of my cousins (which most of them are fat, yes, but at least they are no kids and I love them). Then it might just my luck when one of them asked, “have you read The Lightning Thief?” It happened that he owns the entire series of Percy Jackson books one to five plus The Demigod Files. I had struck a goldmine. So I went back from my grandma’s house, grinning cheek to cheek with a lump of hoard in my car trunk. Couldn’t restrain myself, I read the book that very night with a high, high expectation. And there I was. Apocalyptically disappointed.
First thing that blows from the book was the fact that one spunky kid hero, one tinker girl and one joker boy is out. I mean, come on—it’s Harry Potter! But then I told myself, no, no this couldn’t be, there must be some twist, it can’t occur that this book is a rip off. But then there it went again, Camp Half Blood equals Hogwarts, Chiron equals Dumbledore and so on. Therefore the more I read the more I saw Harry Potter on the pages whisking his magic wand and spelled, “Wingardium Laviosa!” (Mind my spelling, I’m a mundane).

The second thing was that it was ridiculously, unbearably and insufferably American. Now tell me, what’s with George Washington was an offspring of Athena? What’s with Empire State Building is the goddamn Mount Olympus? What’s with the Olympians’ delusion of America as the centre of Western Civilisation—“…where the flame is the brightest”? And the strangest of all, the bloody Underworld is in L.A? So all of us will eventually cruise down to underground L.A when we’re dead? That would be a fucking tragic death. Maybe—just maybe, this was largely what miraculously makes the series a “New York Times Bestseller” and a “National (America) Bestseller”. Those are three American stuffs humping together.

Then I also noticed Percy was pulling off some Hercules’ stunt when he was a baby: strangle a poisonous snake monster to death. That’s plain Hercules. Will this guy stop rip offing?
And next, I noticed this—IM. Ah! Brilliant! The Gods can Instant Messaging each other! Oh wait, it’s supposed to be Iris Messaging. And how? Get a squirting water gun, squirt some water to sunray, get some rainbows, throw some gold coins into the rainbow and there you go—some talking face appears out of the rainbow. That’s crazy. Not in a good way. I imagined, to maintain the rainbow face talking, I got to keep on spraying and make sure the rainbow is still there—while I’m talking to the rainbow. Shit, that’s got to be my most retarded stunt ever.
I can go on with this forever, but hey, let’s be fair will we? Strangely the book was nicely written, stuffed with wisecracks like, “Her freckles were orange, as if somebody had spray-painted her face with liquid Cheetos.” Now that was good. It was both slick and sweet (and funny somehow). But there were also some letdowns like, “…my mouth felt like a scorpion had been using it for nest.” (The bloody scorpion just keeps getting in the way). However personally I think there are more goods than bads. Thus this is where the one star came from.

But then, that’s it. No more good things came from this book. I’m not sure whether I want to continue with Sea of Monsters. I was angry (again) when I finished the book—I set a high expectation for it, not to mention the fat kids and all the traffic jam I went through—I’d throw it away to the canal in front of my house if it was mine—but no, it wasn’t. Had it was, it would ended up in the darkest bottom of the waterway, collected by the garbage man, thrown into a recycling centre, and finally turned into a nice, 100% acid-free, cream-coloured recycled paper notebook—which is surely posses a sweet better value than what it once had in its previous life. The notebook would be very proud of itself indeed."
19,20,1,"This review is for the whole series.


Ok, where do I start.
First off, Rick Riordan is a complete AMATEUR. I mean come on, the romance!! Don’t get me started!!!
In every book suddenly, out of nowhere, Annabeth or somebody says something about their feelings. There was nothing to pick up on that any one of the characters has feelings for each other.
In book 4, The Battle of the Labyrinth, out of NOWHERE, Annabeth kisses Percy, and his reaction was pretty much “Oh”. Just such
a-a bland reaction. I mean, the book didn’t talk about what he felt like during the kiss or how he felt about Annabeth!
Same thing with Rachel Dare, when Percy and her were talking he said his “feelings had gotten pretty mixed up the last couple of days”.
His excuse pretty much every time was that he didn’t have time to sort out his feelings!
WHAT?!??! WHAT?!?!!! IF IT’S LOVE, YOU HAVE PLENTY OF TIME!!!!!
Annabeth and Rachel aren’t the only ones who have so called ‘feelings’, there’s also Calypso in The Battle if the labyrinth.
It’s like, here’s another caring mother figure for Percy, “‘The truth is the gods send me companionship from time to time... They send me a hero I can’t help... just the sort of person I can’t help falling in love with.’
‘Me?’ I asked.
‘If you could see your face.’ She suppressed a smile, though her eyes were still tears. ‘Of course, you’”
Of course you, silly Percy, heh heh, how stupid can you be. But we’re not done yet, here’s Percy’s reaction:
“I can’t.” 😂😂😂
Ok, so apparently the caring mother figure is not a caring mother figure like we thought, but in fact a several thousand years, old woman who has feelings for a teenager.
Go for it Granny.
Calypso must be desperate to fall for Percy, he’s such a goody-goody. I mean, every time he leaves on a quest or something, he’s always like ‘Oh man! I forgot to call my mom! She must be worried sick! I’m such a terrible person to not tell my mom that I’m being chased by monsters and being forced to run! I’m so terrible for not calling her the second I can!’ Blah, blah, blah. We like watching a troublemaker who stumbles into trouble at every turn and makes fun of the situation, but Percy? The guy’s a moron.
Rick, how about you spare us and DON’T EVEN try to write romance.
And it’s not only the romance. His writing style-the way he phrases things is bland, there’s not enough info on the situation, it’s pretty much “‘Hey Percy, can you take out this giant?’ So I take out the giant”
I mean, couldn’t you have explained what it was like taking him out a bit more than you do?!?!! Also the whole idea of celestial bronze weapons vaporizing monsters with a single touch is lame, boring, and honestly stupid!! Celestial bronze is just an excuse for the weak characters to wipe out challenging monsters!!!
Not only that, but, the so called ‘witty’ humor is SO BAD. It makes me SO ANGRY to see this book compared to the amazing Harry Potter series. Harry Potter is AMAZING!!! (I HIGHLY, HIGHLY suggest it).
Also, the goddess Athena, is portrayed as a 12 year-old!! A 12 YEAR-OLD!!?!?!!
You know that old Greek myth about Athena bathing in the forest and a guy stumbles in and googles at Athena bathing? Well that’d be pretty messed if she was 12.
You should’ve thought about that Rick.

And the worst thing about the whole book, listen up here, if nothing else, listen to this, the WORST THING about this book is that Rick writes the book not for action audiences, not for mythology lovers, not even for the fun of writing, Rick writes the books to express his political views. He writes the characters to express his political views. Every character in his book is an environmentalist. They all hate people who tear down trees. Or build anything on an animals habitat. That’s what Rachel Dare’s father is; a businessman who searches for and buys undeveloped land, to build houses and skyscrapers. Also Grover’s whole character’s purpose is too search for the god Pan (the god of the wild and nature) and make Pan fix the world’s pollution! When I read a book I want it to be non-subjective. No politics. I want a book that has fun characters, good romance, out of the ballpark action!
But Rick, you don’t write these books for that purpose. You write these books because you want to tell people that they are wrong for not hugging trees, wrong for living on animals’ land. Maybe the reason why the characters are unoriginal, why the action is boring, why the romance SUCKS, maybe the reason is because you(Rick)didn’t focus on those things, you focused on finding fault with people who don’t share the same views as you. You focused on telling people that their views are wrong if they’re not yours.
So no, I don’t like reading politics in books that are supposed to be fun, because they’re not fun if you spite people who don’t have the same views as you.

On a scale of 0-10, 0 being the worst you can possibly be, 10 being the best you can be (none of the following will get a 10) these are the following features of the book:
Character originality=3
Romance=0
Plot=3
Fun=3
Action=3
Writing=1
Monsters=3

The point I’m trying to make is Rick Riordan is not a brilliant author like every believes him to be, he’s a complete and total AMATEUR. Just because a series or show or movie or whatever is popular does NOT make it good. I mean, sure, the guy’s got an okay imagination, but the writing style, among other things, like the romance and the lack of information and most of all, the politics, makes me want to give this book 0 stars.

If you enjoyed or agreed with this review, please like this review."
20,21,1,"A billion people like this book, including all of my friends who have read it, so I'm sorry if I insult anyone.
Let me put the good things first. Rick Riordan, at his best, is very funny in a random and sarcastic way, and his plot lines are gripping and fast-paced.
Now for the bad part.
Not to sound pretentious and oh-my-look-at-me-I'm-too-good-for-a-gripping-read-ish, but I didn't like the writing style. The sentences were short, the ideas really not challenging, and the reading level about 5th grade.
I could have lived with that, but I'm a mythology purist, and this is less about exploring Greek mythology than killing/defeating/cracking jokes about/modernizing the Greek gods. Sure, the Greek gods, in real life, would probably have updated to GreekGod 2.0 (new! Togas replaced by Hawaiian shirts and jean capris!), but I'm still a purist, and it seems like an insult to Poseidon to stick him in Hawaiian shirts and capris, and to have Ares turned into an annoying muscly motorcyclist.
Also, Athena pledged never to marry or to have children, and that means no demigod kids, either. So why do we have Camp Athena?
The characters are also stereotyped clones of the main Harry Potter trio with all of the interesting levels of the characters that readers can respect gone: Percy, the typical main character, bold, dashing, and Gary Sue; Annabelle, Percy's wisecracking, knowledgeable female counterpart; and Grover, the lovable but faintly silly sidekick.
This doesn't have to do with The Lightning Thief, but with the Percy Jackson series in general: in the excerpt of The Last Olympian that I read, Riptide, Percy's ballpoint pen/sword ( . . . ) is literally described as ""an arc of destruction."" Because of some spell that's been put on Percy, he can randomly massacre the Land of the Dead's gigantic army and kill everything in sight without any of the bullets hitting him, any of the swords chopping his head off, et cetera. Pretty convenient.
I am picky, though. If you're looking for a good read with jokes, this is a good book for you."
